holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,281.61,0.0,0.0,93,Fog,fog,2012-10-15T00:00:00.000Z,542
None,281.57,0.0,0.0,85,Fog,fog,2012-10-15T01:00:00.000Z,303
None,281.42,0.0,0.0,85,Fog,fog,2012-10-15T02:00:00.000Z,239
None,281.29,0.0,0.0,85,Mist,mist,2012-10-15T03:00:00.000Z,335
None,281.29,0.0,0.0,85,Fog,fog,2012-10-15T03:00:00.000Z,335
None,281.02,0.0,0.0,85,Mist,mist,2012-10-15T04:00:00.000Z,810
None,281.02,0.0,0.0,85,Fog,fog,2012-10-15T04:00:00.000Z,810
None,280.82,0.0,0.0,85,Mist,mist,2012-10-15T05:00:00.000Z,2606
None,280.82,0.0,0.0,85,Fog,fog,2012-10-15T05:00:00.000Z,2606
None,280.39,0.0,0.0,85,Mist,mist,2012-10-15T06:00:00.000Z,5714
None,280.19,0.0,0.0,100,Mist,mist,2012-10-15T07:00:00.000Z,6798
None,279.82,0.0,0.0,100,Mist,mist,2012-10-15T08:00:00.000Z,6114
None,279.75,0.0,0.0,100,Mist,mist,2012-10-15T09:00:00.000Z,5094
None,280.07,0.0,0.0,100,Mist,mist,2012-10-15T10:00:00.000Z,4473
None,280.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-15T11:00:00.000Z,4529
None,281.72,0.0,0.0,100,Clear,sky is clear,2012-10-15T12:00:00.000Z,4823
None,284.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-15T13:00:00.000Z,4872
None,285.88,0.0,0.0,1,Clear,sky is clear,2012-10-15T14:00:00.000Z,5238
None,286.87,0.0,0.0,1,Clear,sky is clear,2012-10-15T15:00:00.000Z,5584
None,287.6,0.0,0.0,20,Clouds,few clouds,2012-10-15T16:00:00.000Z,6246
None,287.27,0.0,0.0,20,Clouds,few clouds,2012-10-15T17:00:00.000Z,5957
None,286.18,0.0,0.0,20,Clouds,few clouds,2012-10-15T18:00:00.000Z,4535
None,285.2,0.0,0.0,75,Clouds,broken clouds,2012-10-15T19:00:00.000Z,3234
None,284.68,0.0,0.0,75,Clouds,broken clouds,2012-10-15T20:00:00.000Z,2677
None,284.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-15T21:00:00.000Z,2077
None,283.54,0.0,0.0,20,Clouds,few clouds,2012-10-15T22:00:00.000Z,1380
None,282.33,0.0,0.0,75,Clouds,broken clouds,2012-10-15T23:00:00.000Z,927
None,281.21,0.0,0.0,20,Clouds,few clouds,2012-10-16T00:00:00.000Z,500
None,279.87,0.0,0.0,1,Clear,sky is clear,2012-10-16T01:00:00.000Z,324
None,278.93,0.0,0.0,1,Clear,sky is clear,2012-10-16T02:00:00.000Z,257
None,277.91,0.0,0.0,1,Clear,sky is clear,2012-10-16T03:00:00.000Z,354
None,277.21,0.0,0.0,1,Clear,sky is clear,2012-10-16T04:00:00.000Z,769
None,276.61,0.0,0.0,1,Clear,sky is clear,2012-10-16T05:00:00.000Z,2769
None,276.11,0.0,0.0,1,Clear,sky is clear,2012-10-16T06:00:00.000Z,5789
None,274.81,0.0,0.0,20,Clouds,few clouds,2012-10-16T07:00:00.000Z,7055
None,274.99,0.0,0.0,20,Clouds,few clouds,2012-10-16T08:00:00.000Z,6408
None,277.91,0.0,0.0,20,Clouds,few clouds,2012-10-16T09:00:00.000Z,5254
None,280.71,0.0,0.0,20,Clouds,few clouds,2012-10-16T10:00:00.000Z,4547
None,283.85,0.0,0.0,20,Clouds,few clouds,2012-10-16T11:00:00.000Z,4784
None,286.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-16T12:00:00.000Z,5015
None,286.31,0.0,0.0,1,Clear,sky is clear,2012-10-16T13:00:00.000Z,5057
None,288.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16T14:00:00.000Z,5430
None,289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16T15:00:00.000Z,5813
None,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16T16:00:00.000Z,6496
None,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16T17:00:00.000Z,6429
None,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16T18:00:00.000Z,5142
None,287.28,0.0,0.0,68,Rain,light rain,2012-10-16T19:00:00.000Z,3311
None,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16T20:00:00.000Z,2777
None,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16T21:00:00.000Z,2331
None,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16T22:00:00.000Z,1767
None,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16T23:00:00.000Z,1093
None,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17T00:00:00.000Z,554
None,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17T01:00:00.000Z,333
None,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17T02:00:00.000Z,267
None,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17T03:00:00.000Z,358
None,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17T04:00:00.000Z,777
None,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17T05:00:00.000Z,2732
None,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17T06:00:00.000Z,5637
None,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17T07:00:00.000Z,5564
None,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17T08:00:00.000Z,6274
None,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17T09:00:00.000Z,5403
None,285.72,0.0,0.0,100,Rain,light rain,2012-10-17T09:00:00.000Z,5403
None,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17T10:00:00.000Z,4680
None,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17T11:00:00.000Z,4642
None,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17T12:00:00.000Z,4979
None,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17T13:00:00.000Z,4851
None,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17T14:00:00.000Z,4291
None,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17T15:00:00.000Z,4714
None,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17T16:00:00.000Z,6723
None,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17T17:00:00.000Z,6180
None,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17T18:00:00.000Z,4843
None,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17T19:00:00.000Z,3435
None,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17T20:00:00.000Z,2921
None,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17T21:00:00.000Z,2763
None,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17T22:00:00.000Z,1930
None,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17T23:00:00.000Z,1160
None,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18T00:00:00.000Z,654
None,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18T01:00:00.000Z,374
None,282.32,0.0,0.0,99,Mist,mist,2012-10-18T02:00:00.000Z,301
None,282.38,0.0,0.0,99,Mist,mist,2012-10-18T03:00:00.000Z,397
None,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18T04:00:00.000Z,794
None,282.88,0.0,0.0,99,Mist,mist,2012-10-18T05:00:00.000Z,2564
None,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18T06:00:00.000Z,5358
None,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18T07:00:00.000Z,6441
None,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18T08:00:00.000Z,5536
None,286.9,0.0,0.0,99,Rain,light rain,2012-10-18T09:00:00.000Z,5256
None,288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18T10:00:00.000Z,4619
None,289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18T11:00:00.000Z,5107
None,288.27,0.0,0.0,99,Rain,light rain,2012-10-18T12:00:00.000Z,5147
None,286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18T13:00:00.000Z,5283
None,285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18T14:00:00.000Z,5704
None,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18T15:00:00.000Z,5887
None,287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18T16:00:00.000Z,6307
None,286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18T17:00:00.000Z,5953
None,286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18T18:00:00.000Z,4519
None,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18T19:00:00.000Z,3427
None,283.44,0.0,0.0,100,Rain,light rain,2012-10-18T20:00:00.000Z,2921
None,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18T21:00:00.000Z,2649
None,281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18T22:00:00.000Z,2005
None,281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18T23:00:00.000Z,1177
None,281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19T00:00:00.000Z,699
None,280.97,0.0,0.0,87,Mist,mist,2012-10-19T01:00:00.000Z,436
None,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19T02:00:00.000Z,353
None,280.44,0.0,0.0,87,Mist,mist,2012-10-19T02:00:00.000Z,353
None,280.02,0.0,0.0,87,Mist,mist,2012-10-19T03:00:00.000Z,399
None,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19T04:00:00.000Z,720
None,279.79,0.0,0.0,87,Mist,mist,2012-10-19T04:00:00.000Z,720
None,279.79,0.0,0.0,87,Rain,light rain,2012-10-19T04:00:00.000Z,720
None,279.79,0.0,0.0,87,Drizzle,drizzle,2012-10-19T04:00:00.000Z,720
None,279.74,0.0,0.0,87,Mist,mist,2012-10-19T05:00:00.000Z,2370
None,279.74,0.0,0.0,87,Rain,light rain,2012-10-19T05:00:00.000Z,2370
None,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19T06:00:00.000Z,5162
None,279.65,0.0,0.0,87,Mist,mist,2012-10-19T06:00:00.000Z,5162
None,279.65,0.0,0.0,87,Rain,light rain,2012-10-19T06:00:00.000Z,5162
None,279.45,0.0,0.0,91,Mist,mist,2012-10-19T07:00:00.000Z,5777
None,279.45,0.0,0.0,91,Rain,moderate rain,2012-10-19T07:00:00.000Z,5777
None,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19T08:00:00.000Z,5235
None,279.22,0.0,0.0,91,Mist,mist,2012-10-19T08:00:00.000Z,5235
None,279.22,0.0,0.0,91,Rain,light rain,2012-10-19T08:00:00.000Z,5235
None,279.35,0.0,0.0,91,Rain,light rain,2012-10-19T09:00:00.000Z,4606
None,279.35,0.0,0.0,91,Mist,mist,2012-10-19T09:00:00.000Z,4606
None,279.92,0.0,0.0,91,Mist,mist,2012-10-19T10:00:00.000Z,4328
None,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19T11:00:00.000Z,4282
None,281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19T12:00:00.000Z,4489
None,281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19T13:00:00.000Z,4908
None,281.93,0.0,0.0,92,Mist,mist,2012-10-19T14:00:00.000Z,5620
None,281.94,0.0,0.0,92,Mist,mist,2012-10-19T15:00:00.000Z,5849
None,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19T15:00:00.000Z,5849
None,282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19T16:00:00.000Z,4945
None,282.41,0.0,0.0,92,Rain,light rain,2012-10-19T17:00:00.000Z,4619
None,282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19T18:00:00.000Z,4479
None,281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19T19:00:00.000Z,3804
None,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19T20:00:00.000Z,2908
None,280.66,0.0,0.0,92,Mist,mist,2012-10-19T21:00:00.000Z,2942
None,280.43,0.0,0.0,92,Drizzle,drizzle,2012-10-19T22:00:00.000Z,3077
None,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19T22:00:00.000Z,3077
None,280.1,0.0,0.0,92,Mist,mist,2012-10-19T23:00:00.000Z,2051
None,280.1,0.0,0.0,92,Rain,light rain,2012-10-19T23:00:00.000Z,2051
None,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19T23:00:00.000Z,2051
None,280.06,0.0,0.0,92,Rain,light rain,2012-10-20T00:00:00.000Z,1270
None,280.06,0.0,0.0,92,Rain,moderate rain,2012-10-20T00:00:00.000Z,1270
None,280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20T01:00:00.000Z,773
None,280.28,0.0,0.0,96,Rain,light rain,2012-10-20T01:00:00.000Z,773
None,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20T02:00:00.000Z,589
None,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20T03:00:00.000Z,432
None,280.62,0.0,0.0,96,Mist,mist,2012-10-20T03:00:00.000Z,432
None,280.91,0.0,0.0,96,Mist,mist,2012-10-20T04:00:00.000Z,401
None,280.91,0.0,0.0,96,Drizzle,drizzle,2012-10-20T04:00:00.000Z,401
None,280.91,0.0,0.0,96,Rain,light rain,2012-10-20T04:00:00.000Z,401
None,280.96,0.0,0.0,96,Rain,light rain,2012-10-20T05:00:00.000Z,759
None,280.96,0.0,0.0,96,Mist,mist,2012-10-20T05:00:00.000Z,759
None,280.96,0.0,0.0,96,Drizzle,drizzle,2012-10-20T05:00:00.000Z,759
None,281.13,0.0,0.0,96,Rain,light rain,2012-10-20T06:00:00.000Z,1313
None,281.13,0.0,0.0,96,Mist,mist,2012-10-20T06:00:00.000Z,1313
None,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20T06:00:00.000Z,1313
None,281.28,0.0,0.0,100,Rain,light rain,2012-10-20T07:00:00.000Z,1824
None,281.28,0.0,0.0,100,Mist,mist,2012-10-20T07:00:00.000Z,1824
None,281.28,0.0,0.0,100,Drizzle,drizzle,2012-10-20T07:00:00.000Z,1824
None,281.19,0.0,0.0,100,Rain,light rain,2012-10-20T08:00:00.000Z,2787
None,281.19,0.0,0.0,100,Mist,mist,2012-10-20T08:00:00.000Z,2787
None,281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20T08:00:00.000Z,2787
None,281.7,0.0,0.0,100,Rain,light rain,2012-10-20T09:00:00.000Z,3713
None,281.7,0.0,0.0,100,Drizzle,drizzle,2012-10-20T09:00:00.000Z,3713
None,281.7,0.0,0.0,100,Mist,mist,2012-10-20T09:00:00.000Z,3713
None,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20T09:00:00.000Z,3713
None,282.02,0.0,0.0,100,Rain,light rain,2012-10-20T10:00:00.000Z,3815
None,282.02,0.0,0.0,100,Drizzle,drizzle,2012-10-20T10:00:00.000Z,3815
None,282.02,0.0,0.0,100,Mist,mist,2012-10-20T10:00:00.000Z,3815
None,282.02,0.0,0.0,100,Rain,moderate rain,2012-10-20T10:00:00.000Z,3815
None,282.35,0.0,0.0,100,Rain,light rain,2012-10-20T11:00:00.000Z,4339
None,282.35,0.0,0.0,100,Mist,mist,2012-10-20T11:00:00.000Z,4339
None,282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20T11:00:00.000Z,4339
None,282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20T12:00:00.000Z,4613
None,282.71,0.0,0.0,100,Mist,mist,2012-10-20T12:00:00.000Z,4613
None,282.71,0.0,0.0,100,Rain,light rain,2012-10-20T12:00:00.000Z,4613
None,282.71,0.0,0.0,100,Rain,moderate rain,2012-10-20T12:00:00.000Z,4613
None,283.31,0.0,0.0,48,Rain,light rain,2012-10-20T13:00:00.000Z,4507
None,283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20T14:00:00.000Z,4452
None,284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20T15:00:00.000Z,4636
None,284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20T16:00:00.000Z,4810
None,284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20T17:00:00.000Z,5125
None,283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20T18:00:00.000Z,4337
None,281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20T19:00:00.000Z,3644
None,280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20T20:00:00.000Z,3107
None,279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20T21:00:00.000Z,2929
None,278.85,0.0,0.0,48,Mist,mist,2012-10-20T22:00:00.000Z,2865
None,278.12,0.0,0.0,48,Fog,fog,2012-10-20T23:00:00.000Z,2340
None,277.94,0.0,0.0,48,Mist,mist,2012-10-21T00:00:00.000Z,1372
None,275.93,0.0,0.0,60,Fog,fog,2012-10-21T08:00:00.000Z,1928
None,275.93,0.0,0.0,60,Mist,mist,2012-10-21T08:00:00.000Z,1928
None,284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21T17:00:00.000Z,4695
None,282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21T18:00:00.000Z,4335
None,281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21T22:00:00.000Z,1583
None,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21T23:00:00.000Z,959
None,281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22T00:00:00.000Z,498
None,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22T01:00:00.000Z,306
None,280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22T02:00:00.000Z,259
None,280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22T03:00:00.000Z,324
None,279.37,0.0,0.0,8,Mist,mist,2012-10-22T04:00:00.000Z,806
None,279.18,0.0,0.0,8,Mist,mist,2012-10-22T05:00:00.000Z,2622
None,279.05,0.0,0.0,8,Mist,mist,2012-10-22T06:00:00.000Z,5456
None,282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22T10:00:00.000Z,4324
None,286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22T11:00:00.000Z,4378
None,288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22T12:00:00.000Z,4639
None,290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22T13:00:00.000Z,4546
None,292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22T14:00:00.000Z,5006
None,293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22T15:00:00.000Z,5361
None,293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22T16:00:00.000Z,6101
None,293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22T17:00:00.000Z,5781
None,291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22T18:00:00.000Z,4272
None,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22T19:00:00.000Z,3091
None,287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22T20:00:00.000Z,2434
None,286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22T21:00:00.000Z,1984
None,285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22T22:00:00.000Z,1383
None,285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22T23:00:00.000Z,959
None,285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23T00:00:00.000Z,511
None,284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23T01:00:00.000Z,346
None,283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23T02:00:00.000Z,253
None,283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23T03:00:00.000Z,349
None,282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23T04:00:00.000Z,807
None,282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23T05:00:00.000Z,2669
None,282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23T06:00:00.000Z,5210
None,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23T07:00:00.000Z,6083
None,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23T08:00:00.000Z,5790
None,283.07,0.0,0.0,75,Clouds,broken clouds,2012-10-23T09:00:00.000Z,5484
None,284.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23T10:00:00.000Z,4407
None,285.6,0.0,0.0,75,Clouds,broken clouds,2012-10-23T11:00:00.000Z,4725
None,286.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-23T12:00:00.000Z,4826
None,286.75,0.0,0.0,99,Rain,moderate rain,2012-10-23T13:00:00.000Z,4945
None,287.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-23T14:00:00.000Z,5065
None,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23T15:00:00.000Z,5618
None,288.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-23T16:00:00.000Z,6094
None,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23T17:00:00.000Z,5844
None,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-23T18:00:00.000Z,4649
None,287.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23T19:00:00.000Z,3180
None,287.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-23T20:00:00.000Z,2963
None,286.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-23T21:00:00.000Z,2450
None,285.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-23T22:00:00.000Z,1613
None,285.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-23T23:00:00.000Z,1021
None,285.37,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24T00:00:00.000Z,580
None,285.37,0.0,0.0,99,Mist,mist,2012-10-24T00:00:00.000Z,580
None,285.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-24T01:00:00.000Z,298
None,285.6,0.0,0.0,100,Haze,haze,2012-10-24T02:00:00.000Z,261
None,285.99,0.0,0.0,100,Mist,mist,2012-10-24T03:00:00.000Z,408
None,285.99,0.0,0.0,100,Haze,haze,2012-10-24T03:00:00.000Z,408
None,285.94,0.0,0.0,100,Mist,mist,2012-10-24T04:00:00.000Z,793
None,285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,2012-10-24T04:00:00.000Z,793
None,285.97,0.0,0.0,90,Mist,mist,2012-10-24T05:00:00.000Z,2643
None,285.97,0.0,0.0,90,Rain,light rain,2012-10-24T05:00:00.000Z,2643
None,285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24T05:00:00.000Z,2643
None,285.73,0.0,0.0,90,Mist,mist,2012-10-24T06:00:00.000Z,5593
None,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-10-24T06:00:00.000Z,5593
None,285.73,0.0,0.0,90,Rain,moderate rain,2012-10-24T06:00:00.000Z,5593
None,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24T06:00:00.000Z,5593
None,285.5,0.0,0.0,90,Rain,light rain,2012-10-24T07:00:00.000Z,5722
None,285.5,0.0,0.0,90,Mist,mist,2012-10-24T07:00:00.000Z,5722
None,285.55,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24T08:00:00.000Z,5607
None,285.55,0.0,0.0,90,Mist,mist,2012-10-24T08:00:00.000Z,5607
None,285.55,0.0,0.0,90,Rain,light rain,2012-10-24T08:00:00.000Z,5607
None,285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24T08:00:00.000Z,5607
None,285.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24T09:00:00.000Z,5492
None,285.93,0.0,0.0,90,Mist,mist,2012-10-24T09:00:00.000Z,5492
None,285.93,0.0,0.0,90,Rain,moderate rain,2012-10-24T09:00:00.000Z,5492
None,286.34,0.0,0.0,90,Mist,mist,2012-10-24T10:00:00.000Z,4542
None,286.82,0.0,0.0,90,Mist,mist,2012-10-24T11:00:00.000Z,4720
None,286.82,0.0,0.0,90,Fog,fog,2012-10-24T11:00:00.000Z,4720
None,288.36,0.0,0.0,90,Mist,mist,2012-10-24T12:00:00.000Z,4982
None,288.36,0.0,0.0,90,Haze,haze,2012-10-24T12:00:00.000Z,4982
None,288.36,0.0,0.0,90,Fog,fog,2012-10-24T12:00:00.000Z,4982
None,289.08,0.0,0.0,90,Haze,haze,2012-10-24T13:00:00.000Z,5032
None,289.08,0.0,0.0,90,Mist,mist,2012-10-24T13:00:00.000Z,5032
None,289.08,0.0,0.0,90,Fog,fog,2012-10-24T13:00:00.000Z,5032
None,289.88,0.0,0.0,90,Mist,mist,2012-10-24T14:00:00.000Z,5212
None,289.88,0.0,0.0,90,Haze,haze,2012-10-24T14:00:00.000Z,5212
None,290.24,0.0,0.0,90,Mist,mist,2012-10-24T15:00:00.000Z,5661
None,290.24,0.0,0.0,90,Haze,haze,2012-10-24T15:00:00.000Z,5661
None,290.24,0.0,0.0,90,Rain,moderate rain,2012-10-24T15:00:00.000Z,5661
None,290.01,0.0,0.0,90,Mist,mist,2012-10-24T16:00:00.000Z,5812
None,289.62,0.0,0.0,90,Haze,haze,2012-10-24T17:00:00.000Z,5855
None,289.62,0.0,0.0,90,Mist,mist,2012-10-24T17:00:00.000Z,5855
None,289.61,0.0,0.0,90,Haze,haze,2012-10-24T18:00:00.000Z,4416
None,289.61,0.0,0.0,90,Mist,mist,2012-10-24T18:00:00.000Z,4416
None,289.06,0.0,0.0,90,Mist,mist,2012-10-24T19:00:00.000Z,3118
None,288.34,0.0,0.0,75,Haze,haze,2012-10-24T20:00:00.000Z,2877
None,288.34,0.0,0.0,75,Mist,mist,2012-10-24T20:00:00.000Z,2877
None,287.06,0.0,0.0,20,Mist,mist,2012-10-24T21:00:00.000Z,2498
None,287.41,0.0,0.0,75,Mist,mist,2012-10-24T22:00:00.000Z,1701
None,287.52,0.0,0.0,90,Mist,mist,2012-10-24T23:00:00.000Z,1028
None,287.81,0.0,0.0,90,Mist,mist,2012-10-25T00:00:00.000Z,578
None,287.29,0.0,0.0,75,Mist,mist,2012-10-25T01:00:00.000Z,354
None,287.23,0.0,0.0,90,Mist,mist,2012-10-25T02:00:00.000Z,272
None,286.44,0.0,0.0,90,Mist,mist,2012-10-25T03:00:00.000Z,370
None,285.32,0.0,0.0,90,Mist,mist,2012-10-25T04:00:00.000Z,809
None,285.32,0.0,0.0,90,Fog,fog,2012-10-25T04:00:00.000Z,809
None,285.43,0.0,0.0,90,Mist,mist,2012-10-25T05:00:00.000Z,2641
None,285.53,0.0,0.0,75,Mist,mist,2012-10-25T06:00:00.000Z,4957
None,285.2,0.0,0.0,90,Mist,mist,2012-10-25T07:00:00.000Z,6036
None,285.2,0.0,0.0,90,Fog,fog,2012-10-25T07:00:00.000Z,6036
None,285.02,0.0,0.0,90,Mist,mist,2012-10-25T08:00:00.000Z,5309
None,286.43,0.0,0.0,90,Mist,mist,2012-10-25T10:00:00.000Z,4438
None,287.36,0.0,0.0,90,Mist,mist,2012-10-25T11:00:00.000Z,4723
None,287.6,0.0,0.0,90,Mist,mist,2012-10-25T12:00:00.000Z,4879
None,287.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-25T13:00:00.000Z,5062
None,286.41,0.0,0.0,90,Rain,light rain,2012-10-25T14:00:00.000Z,5450
None,286.41,0.0,0.0,90,Mist,mist,2012-10-25T14:00:00.000Z,5450
